Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
0.843964	DL	84	3	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.843964	DL	84	3	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.844464	DL	84	4	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.844464	DL	84	4	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.844964	DL	84	4	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.844964	DL	84	4	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.845464	DL	84	5	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.845464	DL	84	5	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.845929	DL	84	5	1	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.845964	DL	84	5	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.846464	DL	84	6	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.846464	DL	84	6	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.846929	DL	84	6	1	1	11	3	0	3	4926	23	1	0	32.0609	13	0	0
0.846929	DL	84	6	1	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.847464	DL	84	7	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.847464	DL	84	7	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.847964	DL	84	7	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.847964	DL	84	7	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.848429	DL	84	8	0	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.848464	DL	84	8	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.848964	DL	84	8	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.848964	DL	84	8	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.849464	DL	84	9	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.849464	DL	84	9	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.849964	DL	84	9	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.849964	DL	84	9	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.850464	DL	85	0	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.850464	DL	85	0	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.850964	DL	85	0	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.850964	DL	85	0	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.851464	DL	85	1	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.851464	DL	85	1	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.851964	DL	85	1	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.851964	DL	85	1	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.852464	DL	85	2	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.852464	DL	85	2	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.852964	DL	85	2	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.852964	DL	85	2	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.853464	DL	85	3	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.853464	DL	85	3	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.853964	DL	85	3	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.853964	DL	85	3	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.854429	DL	85	4	0	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.854464	DL	85	4	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.854929	DL	85	4	1	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.854964	DL	85	4	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.855464	DL	85	5	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.855464	DL	85	5	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.855929	DL	85	5	1	1	11	3	0	3	4926	23	1	0	32.0609	13	0	0
0.855964	DL	85	5	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.856429	DL	85	6	0	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.856464	DL	85	6	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.856964	DL	85	6	1	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.856964	DL	85	6	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.857464	DL	85	7	0	1	12	3	0	3	5371	23	1	0	32.0609	13	0	0.00059985
0.857464	DL	85	7	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.857679	DL	85	7	1	1	4	3	0	3	1792	23	1	0	32.0609	13	0	0.00019999
0.857964	DL	85	7	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.858464	DL	85	8	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.858964	DL	85	8	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.859464	DL	85	9	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.859964	DL	85	9	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.860464	DL	86	0	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.860964	DL	86	0	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.861464	DL	86	1	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.861964	DL	86	1	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.862464	DL	86	2	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.862964	DL	86	2	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.863464	DL	86	3	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.863964	DL	86	3	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.864464	DL	86	4	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.864929	DL	86	4	1	1	11	5	0	4	5949	27	1	0	42.3039	15	0	0
0.865464	DL	86	5	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.865964	DL	86	5	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.866464	DL	86	6	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.866964	DL	86	6	1	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.867464	DL	86	7	0	1	12	5	0	4	6488	27	1	0	42.3039	15	0	0
0.867821	DL	86	7	1	1	8	5	0	4	4325	27	1	0	42.3039	15	0	0
0.905464	DL	90	5	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.905964	DL	90	5	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.906464	DL	90	6	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.906964	DL	90	6	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.907464	DL	90	7	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.907964	DL	90	7	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.908464	DL	90	8	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.908964	DL	90	8	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.909464	DL	90	9	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.909929	DL	90	9	1	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.910464	DL	91	0	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.910964	DL	91	0	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.911429	DL	91	1	0	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.911929	DL	91	1	1	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.912464	DL	91	2	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.912964	DL	91	2	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.913464	DL	91	3	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.913964	DL	91	3	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.914464	DL	91	4	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.914964	DL	91	4	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.915464	DL	91	5	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.915964	DL	91	5	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.916464	DL	91	6	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.916964	DL	91	6	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.917464	DL	91	7	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.917964	DL	91	7	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.918464	DL	91	8	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.918964	DL	91	8	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.919464	DL	91	9	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.919964	DL	91	9	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.920464	DL	92	0	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.920964	DL	92	0	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.921464	DL	92	1	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.921964	DL	92	1	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.922464	DL	92	2	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.922964	DL	92	2	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.923464	DL	92	3	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.923964	DL	92	3	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.924464	DL	92	4	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.924964	DL	92	4	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.925464	DL	92	5	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.925929	DL	92	5	1	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.926464	DL	92	6	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.926929	DL	92	6	1	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.927464	DL	92	7	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.927964	DL	92	7	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.928429	DL	92	8	0	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.928964	DL	92	8	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.929464	DL	92	9	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.929964	DL	92	9	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.930464	DL	93	0	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.930964	DL	93	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.930964	DL	93	0	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.931464	DL	93	1	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.931464	DL	93	1	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.931964	DL	93	1	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.931964	DL	93	1	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.932464	DL	93	2	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.932464	DL	93	2	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.932964	DL	93	2	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.932964	DL	93	2	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.933429	DL	93	3	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.933464	DL	93	3	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.933929	DL	93	3	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.933964	DL	93	3	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.934429	DL	93	4	0	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.934464	DL	93	4	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.934929	DL	93	4	1	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.934964	DL	93	4	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.935464	DL	93	5	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.935464	DL	93	5	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.935929	DL	93	5	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.935964	DL	93	5	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.936429	DL	93	6	0	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.936464	DL	93	6	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.936964	DL	93	6	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.936964	DL	93	6	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.937464	DL	93	7	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.937464	DL	93	7	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.937964	DL	93	7	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.937964	DL	93	7	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.938464	DL	93	8	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.938464	DL	93	8	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.938964	DL	93	8	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.938964	DL	93	8	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.939464	DL	93	9	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.939464	DL	93	9	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.939964	DL	93	9	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.939964	DL	93	9	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.940464	DL	94	0	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.940464	DL	94	0	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.940964	DL	94	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.940964	DL	94	0	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.941464	DL	94	1	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.941464	DL	94	1	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.941964	DL	94	1	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.941964	DL	94	1	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.942464	DL	94	2	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.942464	DL	94	2	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.942964	DL	94	2	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.942964	DL	94	2	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.943429	DL	94	3	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.943464	DL	94	3	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.943964	DL	94	3	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.943964	DL	94	3	1	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.944464	DL	94	4	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.944464	DL	94	4	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.944929	DL	94	4	1	1	11	5	0	5	5949	27	1	0	34.2419	15	0	0
0.944964	DL	94	4	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.945464	DL	94	5	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.945464	DL	94	5	0	1	12	5	0	5	6488	27	1	0	34.2419	15	0	0
0.945821	DL	94	5	1	1	8	5	0	5	4325	27	1	0	34.2419	15	0	0
0.945964	DL	94	5	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.946464	DL	94	6	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.946964	DL	94	6	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.947429	DL	94	7	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.947964	DL	94	7	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.948464	DL	94	8	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.948964	DL	94	8	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.949464	DL	94	9	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.949964	DL	94	9	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.950464	DL	95	0	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.950964	DL	95	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.951464	DL	95	1	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.951964	DL	95	1	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.952464	DL	95	2	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.952964	DL	95	2	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.953464	DL	95	3	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.953964	DL	95	3	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.954464	DL	95	4	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.954964	DL	95	4	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.955464	DL	95	5	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.955964	DL	95	5	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.956464	DL	95	6	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.956964	DL	95	6	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.957429	DL	95	7	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.957929	DL	95	7	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.958464	DL	95	8	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.958964	DL	95	8	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.959464	DL	95	9	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.959964	DL	95	9	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.960464	DL	96	0	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.960964	DL	96	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.961464	DL	96	1	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.961964	DL	96	1	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.962464	DL	96	2	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.962929	DL	96	2	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.963464	DL	96	3	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.963964	DL	96	3	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.964464	DL	96	4	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.964964	DL	96	4	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.965464	DL	96	5	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.965964	DL	96	5	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.966429	DL	96	6	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.966964	DL	96	6	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.967464	DL	96	7	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.967964	DL	96	7	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.968464	DL	96	8	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.968964	DL	96	8	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.969464	DL	96	9	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.969929	DL	96	9	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.970464	DL	97	0	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.970964	DL	97	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.971464	DL	97	1	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.971964	DL	97	1	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.972464	DL	97	2	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.972964	DL	97	2	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.973429	DL	97	3	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.973929	DL	97	3	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.974464	DL	97	4	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.974964	DL	97	4	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.975464	DL	97	5	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.975929	DL	97	5	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.976464	DL	97	6	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.976964	DL	97	6	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.977464	DL	97	7	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.977964	DL	97	7	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.978464	DL	97	8	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.978964	DL	97	8	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.979464	DL	97	9	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.979964	DL	97	9	1	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.980464	DL	98	0	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.980964	DL	98	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.981464	DL	98	1	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.981964	DL	98	1	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.982464	DL	98	2	0	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.982964	DL	98	2	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.983429	DL	98	3	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.983964	DL	98	3	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.984464	DL	98	4	0	1	12	1	0	2	5371	23	1	0	29.3224	13	1	0.28283
0.984964	DL	98	4	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.985464	DL	98	5	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.985964	DL	98	5	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.986464	DL	98	6	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.986964	DL	98	6	1	1	12	1	0	2	5371	23	1	1	29.3224	13	0	0
0.987429	DL	98	7	0	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
0.987964	DL	98	7	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.988464	DL	98	8	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.988964	DL	98	8	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.989464	DL	98	9	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.989964	DL	98	9	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.990464	DL	99	0	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.990964	DL	99	0	1	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.991464	DL	99	1	0	1	12	1	0	2	5371	23	1	0	29.3224	13	0	0.28283
0.991929	DL	99	1	1	1	11	1	0	2	4926	23	1	0	29.3224	13	0	0.0561926
1.01546	DL	101	5	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01596	DL	101	5	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01643	DL	101	6	0	1	11	5	0	11	5949	27	1	0	44.1872	15	0	0.00777469
1.01696	DL	101	6	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01746	DL	101	7	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01796	DL	101	7	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01846	DL	101	8	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01896	DL	101	8	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01946	DL	101	9	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.01996	DL	101	9	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02046	DL	102	0	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02096	DL	102	0	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02146	DL	102	1	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02196	DL	102	1	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02246	DL	102	2	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02296	DL	102	2	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02346	DL	102	3	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02396	DL	102	3	1	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02446	DL	102	4	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
1.02493	DL	102	4	1	1	11	5	0	11	5949	27	1	0	44.1872	15	0	0.00777469
1.02546	DL	102	5	0	1	12	5	0	11	6488	27	1	0	44.1872	15	0	0.00906459
