% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
1.8845	1	0	0	6	188	5	1	1	12	11	1	0	27	6488
1.885	1	0	0	6	188	6	0	1	11	15	1	0	27	5949
1.8855	1	0	0	6	188	6	1	1	12	14	1	0	27	6488
1.886	1	0	0	6	188	7	0	1	12	13	1	0	27	6488
1.8865	1	0	0	6	188	7	1	1	12	12	1	0	27	6488
1.887	1	0	0	6	188	8	0	1	12	11	1	0	27	6488
1.8875	1	0	0	6	188	8	1	1	12	15	1	0	27	6488
1.888	1	0	0	6	188	9	0	1	12	14	1	0	27	6488
1.8885	1	0	0	6	188	9	1	1	11	13	1	0	27	5949
1.889	1	0	0	6	189	0	0	1	12	12	1	0	27	6488
1.8895	1	0	0	6	189	0	1	1	12	11	1	0	27	6488
1.89	1	0	0	6	189	1	0	1	12	15	1	0	27	6488
1.8905	1	0	0	6	189	1	1	1	12	14	1	0	27	6488
1.891	1	0	0	6	189	2	0	1	12	13	1	0	27	6488
1.8915	1	0	0	6	189	2	1	1	12	12	1	0	27	6488
1.892	1	0	0	6	189	3	0	1	11	11	1	0	27	5949
1.8925	1	0	0	6	189	3	1	1	11	15	1	0	27	5949
1.893	1	0	0	6	189	4	0	1	12	14	1	0	27	6488
1.8935	1	0	0	6	189	4	1	1	12	13	1	0	27	6488
1.894	1	0	0	6	189	5	0	1	12	12	1	0	27	6488
1.8945	1	0	0	6	189	5	1	1	11	11	1	0	27	5949
1.895	1	0	0	6	189	6	0	1	12	15	1	0	27	6488
1.8955	1	0	0	6	189	6	1	1	12	14	1	0	27	6488
1.896	1	0	0	6	189	7	0	1	12	13	1	0	27	6488
1.896	5	0	0	15	189	7	0	1	12	15	1	0	0	206
1.8965	1	0	0	6	189	7	1	1	12	12	1	0	27	6488
1.8965	5	0	0	15	189	7	1	1	12	14	1	0	0	206
1.897	1	0	0	6	189	8	0	1	12	11	1	0	27	6488
1.897	5	0	0	15	189	8	0	1	12	13	1	0	0	206
1.8975	1	0	0	6	189	8	1	1	12	15	1	0	27	6488
1.8975	5	0	0	15	189	8	1	1	12	12	1	0	0	206
1.898	1	0	0	6	189	9	0	1	12	14	1	0	27	6488
1.898	5	0	0	15	189	9	0	1	12	11	1	0	0	206
1.8985	1	0	0	6	189	9	1	1	12	13	1	0	27	6488
1.8985	5	0	0	15	189	9	1	1	12	15	1	0	0	206
1.899	1	0	0	6	190	0	0	1	12	12	1	0	27	6488
1.899	5	0	0	15	190	0	0	1	12	14	1	0	27	6488
1.8995	1	0	0	6	190	0	1	1	12	11	1	0	27	6488
1.8995	5	0	0	15	190	0	1	1	12	13	1	0	27	6488
1.9	1	0	0	6	190	1	0	1	12	15	1	0	27	6488
1.9	5	0	0	15	190	1	0	1	12	12	1	0	27	6488
1.9005	1	0	0	6	190	1	1	1	12	14	1	0	27	6488
1.9005	5	0	0	15	190	1	1	1	12	11	1	0	27	6488
1.901	1	0	0	6	190	2	0	1	12	13	1	0	27	6488
1.901	5	0	0	15	190	2	0	1	12	15	1	0	27	6488
1.9015	1	0	0	6	190	2	1	1	12	12	1	0	27	6488
1.902	1	0	0	6	190	3	0	1	11	11	1	0	27	5949
1.902	5	0	0	15	190	3	0	1	12	13	1	0	27	6488
1.9025	1	0	0	6	190	3	1	1	12	15	1	0	27	6488
1.9025	5	0	0	15	190	3	1	1	12	12	1	0	27	6488
1.903	1	0	0	6	190	4	0	1	12	14	1	0	27	6488
1.903	5	0	0	15	190	4	0	1	12	11	1	0	27	6488
1.9035	1	0	0	6	190	4	1	1	12	13	1	0	27	6488
1.9035	5	0	0	15	190	4	1	1	11	15	1	0	27	5949
1.904	1	0	0	6	190	5	0	1	12	12	1	0	27	6488
1.904	5	0	0	15	190	5	0	1	12	14	1	0	27	6488
1.9045	1	0	0	6	190	5	1	1	12	11	1	0	27	6488
1.9045	5	0	0	15	190	5	1	1	12	13	1	0	27	6488
1.905	1	0	0	6	190	6	0	1	12	15	1	0	27	6488
1.905	5	0	0	15	190	6	0	1	12	12	1	0	27	6488
1.9055	1	0	0	6	190	6	1	1	12	14	1	0	27	6488
1.9055	5	0	0	15	190	6	1	1	12	11	1	0	27	6488
1.906	1	0	0	6	190	7	0	1	11	13	1	0	27	5949
1.906	5	0	0	15	190	7	0	1	12	15	1	0	27	6488
1.9065	1	0	0	6	190	7	1	1	12	12	1	0	27	6488
1.9065	5	0	0	15	190	7	1	1	12	14	1	0	27	6488
1.907	1	0	0	6	190	8	0	1	12	11	1	0	27	6488
1.907	5	0	0	15	190	8	0	1	12	13	1	0	27	6488
1.9075	1	0	0	6	190	8	1	1	12	15	1	0	27	6488
1.9075	5	0	0	15	190	8	1	1	12	12	1	0	27	6488
1.908	1	0	0	6	190	9	0	1	12	14	1	0	27	6488
1.908	5	0	0	15	190	9	0	1	12	11	1	0	27	6488
1.9085	1	0	0	6	190	9	1	1	12	13	1	0	27	6488
1.9085	5	0	0	15	190	9	1	1	11	10	1	0	27	5949
1.909	1	0	0	6	191	0	0	1	12	12	1	0	27	6488
1.9095	1	0	0	6	191	0	1	1	12	11	1	0	27	6488
1.91	1	0	0	6	191	1	0	1	12	15	1	0	27	6488
1.91	5	0	0	15	191	1	0	1	11	13	1	0	27	5949
1.9105	1	0	0	6	191	1	1	1	12	14	1	0	27	6488
1.9105	5	0	0	15	191	1	1	1	11	12	1	0	27	5949
1.911	1	0	0	6	191	2	0	1	12	13	1	0	27	6488
1.911	5	0	0	15	191	2	0	1	12	11	1	0	27	6488
1.9115	1	0	0	6	191	2	1	1	12	12	1	0	27	6488
1.9115	5	0	0	15	191	2	1	1	12	15	1	0	27	6488
1.912	1	0	0	6	191	3	0	1	12	11	1	0	27	6488
1.912	5	0	0	15	191	3	0	1	12	14	1	0	27	6488
1.9125	1	0	0	6	191	3	1	1	12	15	1	0	27	6488
1.9125	5	0	0	15	191	3	1	1	12	13	1	0	27	6488
1.913	1	0	0	6	191	4	0	1	12	14	1	0	27	6488
1.913	5	0	0	15	191	4	0	1	12	12	1	0	27	6488
1.9135	1	0	0	6	191	4	1	1	6	13	1	0	27	3244
1.9135	5	0	0	15	191	4	1	1	12	11	1	0	27	6488
1.914	5	0	0	15	191	5	0	1	12	15	1	0	27	6488
1.915	5	0	0	15	191	6	0	1	12	13	1	0	27	6488
1.9155	5	0	0	15	191	6	1	1	12	12	1	0	27	6488
1.916	5	0	0	15	191	7	0	1	12	11	1	0	27	6488
1.9165	5	0	0	15	191	7	1	1	12	15	1	0	27	6488
1.917	5	0	0	15	191	8	0	1	12	14	1	0	27	6488
1.918	5	0	0	15	191	9	0	1	12	12	1	0	27	6488
1.9185	5	0	0	15	191	9	1	1	12	11	1	0	27	6488
1.919	5	0	0	15	192	0	0	1	12	15	1	0	27	6488
1.9195	5	0	0	15	192	0	1	1	12	14	1	0	27	6488
1.92	5	0	0	15	192	1	0	1	12	13	1	0	27	6488
1.9205	5	0	0	15	192	1	1	1	12	12	1	0	27	6488
1.921	5	0	0	15	192	2	0	1	12	11	1	0	27	6488
1.9215	5	0	0	15	192	2	1	1	12	15	1	0	27	6488
1.922	5	0	0	15	192	3	0	1	12	14	1	0	27	6488
1.9225	5	0	0	15	192	3	1	1	12	13	1	0	27	6488
1.923	5	0	0	15	192	4	0	1	12	12	1	0	27	6488
1.9235	5	0	0	15	192	4	1	1	12	11	1	0	27	6488
1.924	5	0	0	15	192	5	0	1	12	15	1	0	27	6488
1.9245	5	0	0	15	192	5	1	1	11	10	1	0	27	5949
1.9255	5	0	0	15	192	6	1	1	11	9	1	0	27	5949
1.9275	5	0	0	15	192	8	1	1	12	15	1	0	27	6488
1.928	5	0	0	15	192	9	0	1	12	14	1	0	27	6488
1.9285	5	0	0	15	192	9	1	1	12	13	1	0	27	6488
1.929	5	0	0	15	193	0	0	1	12	12	1	0	27	6488
1.9295	5	0	0	15	193	0	1	1	12	11	1	0	27	6488
1.93	5	0	0	15	193	1	0	1	12	15	1	0	27	6488
1.931	5	0	0	15	193	2	0	1	12	13	1	0	27	6488
1.9315	5	0	0	15	193	2	1	1	12	12	1	0	27	6488
1.932	5	0	0	15	193	3	0	1	12	11	1	0	27	6488
1.933	5	0	0	15	193	4	0	1	11	14	1	0	27	5949
1.9335	5	0	0	15	193	4	1	1	11	10	1	0	27	5949
1.9345	5	0	0	15	193	5	1	1	12	12	1	0	27	6488
1.935	5	0	0	15	193	6	0	1	11	15	1	0	27	5949
1.9355	5	0	0	15	193	6	1	1	12	14	1	0	27	6488
1.936	5	0	0	15	193	7	0	1	12	11	1	0	27	6488
1.9365	5	0	0	15	193	7	1	1	12	13	1	0	27	6488
1.937	5	0	0	15	193	8	0	1	12	12	1	0	27	6488
1.938	5	0	0	15	193	9	0	1	12	14	1	0	27	6488
1.9385	5	0	0	15	193	9	1	1	12	11	1	0	27	6488
1.939	5	0	0	15	194	0	0	1	12	13	1	0	27	6488
1.94	5	0	0	15	194	1	0	1	12	15	1	0	27	6488
1.9405	5	0	0	15	194	1	1	1	12	14	1	0	27	6488
1.9415	5	0	0	15	194	2	1	1	12	13	1	0	27	6488
1.942	5	0	0	15	194	3	0	1	12	12	1	0	27	6488
1.9425	5	0	0	15	194	3	1	1	12	15	1	0	27	6488
1.943	5	0	0	15	194	4	0	1	12	14	1	0	27	6488
1.9435	5	0	0	15	194	4	1	1	11	11	1	0	27	5949
1.944	5	0	0	15	194	5	0	1	12	13	1	0	27	6488
1.9445	5	0	0	15	194	5	1	1	12	12	1	0	27	6488
1.945	5	0	0	15	194	6	0	1	12	15	1	0	27	6488
1.9455	5	0	0	15	194	6	1	1	12	14	1	0	27	6488
1.946	5	0	0	15	194	7	0	1	12	11	1	0	27	6488
1.9465	5	0	0	15	194	7	1	1	12	13	1	0	27	6488
1.9475	5	0	0	15	194	8	1	1	6	15	1	0	27	3244
2.006	1	0	0	11	200	7	0	1	12	15	1	0	0	206
2.0065	1	0	0	11	200	7	1	1	12	14	1	0	0	206
2.007	1	0	0	11	200	8	0	1	12	13	1	0	0	206
2.0075	1	0	0	11	200	8	1	1	12	12	1	0	0	206
2.008	1	0	0	11	200	9	0	1	12	11	1	0	0	206
2.008	5	0	0	1	200	9	0	1	12	15	1	0	0	206
2.0085	1	0	0	11	200	9	1	1	11	15	1	0	0	189
2.0085	5	0	0	1	200	9	1	1	12	14	1	0	0	206
2.009	1	0	0	11	201	0	0	1	12	14	1	0	27	6488
2.009	5	0	0	1	201	0	0	1	12	13	1	0	0	206
2.0095	1	0	0	11	201	0	1	1	12	13	1	0	27	6488
2.0095	5	0	0	1	201	0	1	1	12	12	1	0	0	206
2.01	1	0	0	11	201	1	0	1	12	12	1	0	27	6488
2.01	5	0	0	1	201	1	0	1	12	11	1	0	0	206
2.0105	1	0	0	11	201	1	1	1	12	11	1	0	27	6488
2.0105	5	0	0	1	201	1	1	1	12	15	1	0	0	206
2.011	1	0	0	11	201	2	0	1	12	15	1	0	27	6488
2.011	5	0	0	1	201	2	0	1	12	14	1	0	27	6488
2.0115	1	0	0	11	201	2	1	1	12	14	1	0	27	6488
2.0115	5	0	0	1	201	2	1	1	12	13	1	0	27	6488
2.012	1	0	0	11	201	3	0	1	11	13	1	0	27	5949
2.012	5	0	0	1	201	3	0	1	12	12	1	0	27	6488
2.0125	1	0	0	11	201	3	1	1	11	12	1	0	27	5949
2.0125	5	0	0	1	201	3	1	1	12	11	1	0	27	6488
2.013	1	0	0	11	201	4	0	1	12	11	1	0	27	6488
2.013	5	0	0	1	201	4	0	1	11	15	1	0	27	5949
2.0135	1	0	0	11	201	4	1	1	12	15	1	0	27	6488
2.0135	5	0	0	1	201	4	1	1	11	14	1	0	27	5949
2.014	1	0	0	11	201	5	0	1	12	14	1	0	27	6488
2.014	5	0	0	1	201	5	0	1	12	13	1	0	27	6488
2.0145	1	0	0	11	201	5	1	1	11	13	1	0	27	5949
2.0145	5	0	0	1	201	5	1	1	12	12	1	0	27	6488
2.015	1	0	0	11	201	6	0	1	12	12	1	0	27	6488
2.015	5	0	0	1	201	6	0	1	11	11	1	0	27	5949
2.0155	1	0	0	11	201	6	1	1	12	11	1	0	27	6488
2.0155	5	0	0	1	201	6	1	1	12	15	1	0	27	6488
2.016	1	0	0	11	201	7	0	1	12	15	1	0	27	6488
2.016	5	0	0	1	201	7	0	1	12	14	1	0	27	6488
2.0165	1	0	0	11	201	7	1	1	12	14	1	0	27	6488
2.0165	5	0	0	1	201	7	1	1	12	13	1	0	27	6488
2.017	1	0	0	11	201	8	0	1	12	13	1	0	27	6488
2.017	5	0	0	1	201	8	0	1	12	12	1	0	27	6488
2.0175	1	0	0	11	201	8	1	1	12	12	1	0	27	6488
2.0175	5	0	0	1	201	8	1	1	12	11	1	0	27	6488
2.018	1	0	0	11	201	9	0	1	12	11	1	0	27	6488
2.018	5	0	0	1	201	9	0	1	12	15	1	0	27	6488
2.0185	1	0	0	11	201	9	1	1	12	15	1	0	27	6488
2.0185	5	0	0	1	201	9	1	1	12	14	1	0	27	6488
2.019	1	0	0	11	202	0	0	1	12	14	1	0	27	6488
2.019	5	0	0	1	202	0	0	1	12	13	1	0	27	6488
2.0195	1	0	0	11	202	0	1	1	12	13	1	0	27	6488
2.0195	5	0	0	1	202	0	1	1	12	12	1	0	27	6488
2.02	1	0	0	11	202	1	0	1	12	12	1	0	27	6488
2.02	5	0	0	1	202	1	0	1	12	11	1	0	27	6488
2.0205	1	0	0	11	202	1	1	1	12	11	1	0	27	6488
2.0205	5	0	0	1	202	1	1	1	12	15	1	0	27	6488
2.021	1	0	0	11	202	2	0	1	12	15	1	0	27	6488
2.021	5	0	0	1	202	2	0	1	12	14	1	0	27	6488
2.0215	1	0	0	11	202	2	1	1	12	14	1	0	27	6488
2.0215	5	0	0	1	202	2	1	1	12	13	1	0	27	6488
2.022	1	0	0	11	202	3	0	1	11	13	1	0	27	5949
2.022	5	0	0	1	202	3	0	1	12	12	1	0	27	6488
2.0225	1	0	0	11	202	3	1	1	12	12	1	0	27	6488
2.0225	5	0	0	1	202	3	1	1	12	11	1	0	27	6488
2.023	1	0	0	11	202	4	0	1	12	11	1	0	27	6488
2.023	5	0	0	1	202	4	0	1	12	15	1	0	27	6488
2.0235	1	0	0	11	202	4	1	1	12	15	1	0	27	6488
2.0235	5	0	0	1	202	4	1	1	11	14	1	0	27	5949
2.024	1	0	0	11	202	5	0	1	12	14	1	0	27	6488
2.024	5	0	0	1	202	5	0	1	12	13	1	0	27	6488
2.0245	1	0	0	11	202	5	1	1	12	13	1	0	27	6488
2.0245	5	0	0	1	202	5	1	1	12	12	1	0	27	6488
2.025	1	0	0	11	202	6	0	1	12	12	1	0	27	6488
2.025	5	0	0	1	202	6	0	1	12	11	1	0	27	6488
2.0255	1	0	0	11	202	6	1	1	12	11	1	0	27	6488
2.0255	5	0	0	1	202	6	1	1	12	15	1	0	27	6488
2.026	1	0	0	11	202	7	0	1	11	15	1	0	27	5949
2.026	5	0	0	1	202	7	0	1	12	14	1	0	27	6488
2.0265	1	0	0	11	202	7	1	1	12	14	1	0	27	6488
2.0265	5	0	0	1	202	7	1	1	12	13	1	0	27	6488
2.027	1	0	0	11	202	8	0	1	12	13	1	0	27	6488
2.027	5	0	0	1	202	8	0	1	12	12	1	0	27	6488
2.0275	1	0	0	11	202	8	1	1	12	12	1	0	27	6488
2.0275	5	0	0	1	202	8	1	1	12	11	1	0	27	6488
2.028	1	0	0	11	202	9	0	1	12	11	1	0	27	6488
2.028	5	0	0	1	202	9	0	1	12	15	1	0	27	6488
2.0285	1	0	0	11	202	9	1	1	12	15	1	0	27	6488
2.0285	5	0	0	1	202	9	1	1	11	14	1	0	27	5949
2.029	1	0	0	11	203	0	0	1	12	14	1	0	27	6488
2.029	5	0	0	1	203	0	0	1	12	13	1	0	27	6488
2.0295	1	0	0	11	203	0	1	1	12	13	1	0	27	6488
2.0295	5	0	0	1	203	0	1	1	12	12	1	0	27	6488
2.03	1	0	0	11	203	1	0	1	12	12	1	0	27	6488
2.03	5	0	0	1	203	1	0	1	11	11	1	0	27	5949
2.0305	1	0	0	11	203	1	1	1	12	11	1	0	27	6488
2.0305	5	0	0	1	203	1	1	1	11	15	1	0	27	5949
2.031	1	0	0	11	203	2	0	1	12	15	1	0	27	6488
2.031	5	0	0	1	203	2	0	1	12	14	1	0	27	6488
2.0315	1	0	0	11	203	2	1	1	12	14	1	0	27	6488
2.0315	5	0	0	1	203	2	1	1	12	13	1	0	27	6488
2.032	1	0	0	11	203	3	0	1	12	13	1	0	27	6488
2.032	5	0	0	1	203	3	0	1	12	12	1	0	27	6488
2.0325	1	0	0	11	203	3	1	1	12	12	1	0	27	6488
2.0325	5	0	0	1	203	3	1	1	12	11	1	0	27	6488
2.033	1	0	0	11	203	4	0	1	12	11	1	0	27	6488
2.033	5	0	0	1	203	4	0	1	12	15	1	0	27	6488
2.0335	1	0	0	11	203	4	1	1	12	15	1	0	27	6488
2.0335	5	0	0	1	203	4	1	1	12	14	1	0	27	6488
2.034	1	0	0	11	203	5	0	1	12	14	1	0	27	6488
2.034	5	0	0	1	203	5	0	1	12	13	1	0	27	6488
2.0345	1	0	0	11	203	5	1	1	12	13	1	0	27	6488
2.0345	5	0	0	1	203	5	1	1	12	12	1	0	27	6488
2.035	1	0	0	11	203	6	0	1	12	12	1	0	27	6488
2.035	5	0	0	1	203	6	0	1	12	11	1	0	27	6488
2.0355	1	0	0	11	203	6	1	1	12	11	1	0	27	6488
2.0355	5	0	0	1	203	6	1	1	12	15	1	0	27	6488
2.036	1	0	0	11	203	7	0	1	11	15	1	0	27	5949
2.036	5	0	0	1	203	7	0	1	12	14	1	0	27	6488
2.0365	1	0	0	11	203	7	1	1	11	14	1	0	27	5949
2.0365	5	0	0	1	203	7	1	1	12	13	1	0	27	6488
2.037	1	0	0	11	203	8	0	1	12	13	1	0	27	6488
2.037	5	0	0	1	203	8	0	1	12	12	1	0	27	6488
2.0375	1	0	0	11	203	8	1	1	12	12	1	0	27	6488
2.0375	5	0	0	1	203	8	1	1	12	11	1	0	27	6488
2.038	1	0	0	11	203	9	0	1	12	11	1	0	27	6488
2.038	5	0	0	1	203	9	0	1	12	15	1	0	27	6488
2.0385	1	0	0	11	203	9	1	1	12	15	1	0	27	6488
2.0385	5	0	0	1	203	9	1	1	12	14	1	0	27	6488
2.039	1	0	0	11	204	0	0	1	12	14	1	0	27	6488
2.039	5	0	0	1	204	0	0	1	12	13	1	0	27	6488
2.0395	1	0	0	11	204	0	1	1	12	13	1	0	27	6488
2.0395	5	0	0	1	204	0	1	1	12	12	1	0	27	6488
2.04	1	0	0	11	204	1	0	1	12	12	1	0	27	6488
2.04	5	0	0	1	204	1	0	1	12	11	1	0	27	6488
2.0405	1	0	0	11	204	1	1	1	12	11	1	0	27	6488
2.0405	5	0	0	1	204	1	1	1	12	15	1	0	27	6488
2.041	1	0	0	11	204	2	0	1	12	15	1	0	27	6488
2.041	5	0	0	1	204	2	0	1	12	14	1	0	27	6488
2.0415	1	0	0	11	204	2	1	1	11	14	1	0	27	5949
2.0415	5	0	0	1	204	2	1	1	12	13	1	0	27	6488
2.042	1	0	0	11	204	3	0	1	12	13	1	0	27	6488
2.042	5	0	0	1	204	3	0	1	12	12	1	0	27	6488
2.0425	1	0	0	11	204	3	1	1	12	12	1	0	27	6488
2.0425	5	0	0	1	204	3	1	1	12	11	1	0	27	6488
2.043	1	0	0	11	204	4	0	1	12	11	1	0	27	6488
2.043	5	0	0	1	204	4	0	1	12	15	1	0	27	6488
2.0435	1	0	0	11	204	4	1	1	12	15	1	0	27	6488
2.0435	5	0	0	1	204	4	1	1	12	14	1	0	27	6488
2.044	1	0	0	11	204	5	0	1	12	14	1	0	27	6488
2.044	5	0	0	1	204	5	0	1	12	13	1	0	27	6488
2.0445	1	0	0	11	204	5	1	1	12	13	1	0	27	6488
2.0445	5	0	0	1	204	5	1	1	11	12	1	0	27	5949
2.045	1	0	0	11	204	6	0	1	11	12	1	0	27	5949
2.045	5	0	0	1	204	6	0	1	12	11	1	0	27	6488
2.0455	1	0	0	11	204	6	1	1	12	11	1	0	27	6488
2.0455	5	0	0	1	204	6	1	1	11	15	1	0	27	5949
2.046	1	0	0	11	204	7	0	1	12	15	1	0	27	6488
2.046	5	0	0	1	204	7	0	1	12	14	1	0	27	6488
2.0465	1	0	0	11	204	7	1	1	12	14	1	0	27	6488
2.0465	5	0	0	1	204	7	1	1	12	13	1	0	27	6488
2.047	1	0	0	11	204	8	0	1	12	13	1	0	27	6488
2.047	5	0	0	1	204	8	0	1	11	12	1	0	27	5949
2.0475	1	0	0	11	204	8	1	1	12	12	1	0	27	6488
2.0475	5	0	0	1	204	8	1	1	12	11	1	0	27	6488
2.048	1	0	0	11	204	9	0	1	12	11	1	0	27	6488
2.048	5	0	0	1	204	9	0	1	12	15	1	0	27	6488
2.0485	1	0	0	11	204	9	1	1	11	15	1	0	27	5949
2.0485	5	0	0	1	204	9	1	1	12	14	1	0	27	6488
2.049	1	0	0	11	205	0	0	1	12	14	1	0	27	6488
2.049	5	0	0	1	205	0	0	1	12	13	1	0	27	6488
2.0495	1	0	0	11	205	0	1	1	6	13	1	0	27	3244
2.0495	5	0	0	1	205	0	1	1	12	12	1	0	27	6488
2.05	5	0	0	1	205	1	0	1	12	11	1	0	27	6488
2.0505	5	0	0	1	205	1	1	1	12	15	1	0	27	6488
2.051	5	0	0	1	205	2	0	1	12	14	1	0	27	6488
2.0515	5	0	0	1	205	2	1	1	6	13	1	0	27	3244
2.064	5	0	0	2	206	5	0	1	12	15	1	0	0	206
2.0645	5	0	0	2	206	5	1	1	12	14	1	0	0	206
2.065	5	0	0	2	206	6	0	1	12	13	1	0	0	206
2.0655	5	0	0	2	206	6	1	1	12	12	1	0	0	206
2.066	5	0	0	2	206	7	0	1	12	11	1	0	0	206
2.0665	5	0	0	2	206	7	1	1	12	15	1	0	0	206
2.067	5	0	0	2	206	8	0	1	12	14	1	0	27	6488
2.0675	5	0	0	2	206	8	1	1	12	13	1	0	27	6488
2.068	5	0	0	2	206	9	0	1	12	12	1	0	27	6488
2.0685	5	0	0	2	206	9	1	1	11	11	1	0	27	5949
2.069	5	0	0	2	207	0	0	1	12	15	1	0	27	6488
2.0695	5	0	0	2	207	0	1	1	12	14	1	0	27	6488
2.07	5	0	0	2	207	1	0	1	11	13	1	0	27	5949
2.0705	5	0	0	2	207	1	1	1	11	12	1	0	27	5949
2.071	5	0	0	2	207	2	0	1	12	11	1	0	27	6488
2.0715	5	0	0	2	207	2	1	1	12	15	1	0	27	6488
2.072	5	0	0	2	207	3	0	1	12	14	1	0	27	6488
2.0725	5	0	0	2	207	3	1	1	12	13	1	0	27	6488
2.073	5	0	0	2	207	4	0	1	12	12	1	0	27	6488
2.0735	5	0	0	2	207	4	1	1	12	11	1	0	27	6488
2.074	5	0	0	2	207	5	0	1	12	15	1	0	27	6488
2.0745	5	0	0	2	207	5	1	1	12	14	1	0	27	6488
2.075	5	0	0	2	207	6	0	1	12	13	1	0	27	6488
2.0755	5	0	0	2	207	6	1	1	12	12	1	0	27	6488
2.076	5	0	0	2	207	7	0	1	12	11	1	0	27	6488
2.0765	5	0	0	2	207	7	1	1	12	15	1	0	27	6488
2.077	5	0	0	2	207	8	0	1	12	14	1	0	27	6488
2.0775	5	0	0	2	207	8	1	1	12	13	1	0	27	6488
2.078	5	0	0	2	207	9	0	1	12	12	1	0	27	6488
2.0785	5	0	0	2	207	9	1	1	12	11	1	0	27	6488
2.079	5	0	0	2	208	0	0	1	12	15	1	0	27	6488
2.0795	5	0	0	2	208	0	1	1	12	14	1	0	27	6488
2.08	5	0	0	2	208	1	0	1	12	13	1	0	27	6488
2.0805	5	0	0	2	208	1	1	1	12	12	1	0	27	6488
2.081	5	0	0	2	208	2	0	1	12	11	1	0	27	6488
2.0815	5	0	0	2	208	2	1	1	12	15	1	0	27	6488
2.082	5	0	0	2	208	3	0	1	12	14	1	0	27	6488
2.0825	5	0	0	2	208	3	1	1	12	13	1	0	27	6488
2.083	5	0	0	2	208	4	0	1	12	12	1	0	27	6488
2.0835	5	0	0	2	208	4	1	1	12	11	1	0	27	6488
2.084	5	0	0	2	208	5	0	1	12	15	1	0	27	6488
2.0845	5	0	0	2	208	5	1	1	11	14	1	0	27	5949
2.085	5	0	0	2	208	6	0	1	12	13	1	0	27	6488
2.0855	5	0	0	2	208	6	1	1	11	12	1	0	27	5949
2.086	5	0	0	2	208	7	0	1	12	11	1	0	27	6488
2.0865	5	0	0	2	208	7	1	1	12	15	1	0	27	6488
2.087	5	0	0	2	208	8	0	1	11	14	1	0	27	5949
2.0875	5	0	0	2	208	8	1	1	12	13	1	0	27	6488
2.088	5	0	0	2	208	9	0	1	12	12	1	0	27	6488
2.0885	5	0	0	2	208	9	1	1	12	11	1	0	27	6488
2.089	5	0	0	2	209	0	0	1	12	15	1	0	27	6488
2.0895	5	0	0	2	209	0	1	1	12	14	1	0	27	6488
2.09	5	0	0	2	209	1	0	1	12	13	1	0	27	6488
2.0905	5	0	0	2	209	1	1	1	12	12	1	0	27	6488
2.091	5	0	0	2	209	2	0	1	12	11	1	0	27	6488
2.0915	5	0	0	2	209	2	1	1	12	15	1	0	27	6488
2.092	5	0	0	2	209	3	0	1	12	14	1	0	27	6488
2.0925	5	0	0	2	209	3	1	1	12	13	1	0	27	6488
2.093	5	0	0	2	209	4	0	1	11	12	1	0	27	5949
2.0935	5	0	0	2	209	4	1	1	11	11	1	0	27	5949
2.094	5	0	0	2	209	5	0	1	12	15	1	0	27	6488
2.0945	5	0	0	2	209	5	1	1	12	14	1	0	27	6488
2.095	5	0	0	2	209	6	0	1	11	13	1	0	27	5949
2.0955	5	0	0	2	209	6	1	1	12	12	1	0	27	6488
2.096	5	0	0	2	209	7	0	1	12	11	1	0	27	6488
2.0965	5	0	0	2	209	7	1	1	12	15	1	0	27	6488
2.097	5	0	0	2	209	8	0	1	12	14	1	0	27	6488
2.0975	5	0	0	2	209	8	1	1	12	13	1	0	27	6488
2.098	5	0	0	2	209	9	0	1	12	12	1	0	27	6488
2.0985	5	0	0	2	209	9	1	1	12	11	1	0	27	6488
2.099	5	0	0	2	210	0	0	1	12	15	1	0	27	6488
2.0995	5	0	0	2	210	0	1	1	12	14	1	0	27	6488
2.1	5	0	0	2	210	1	0	1	12	13	1	0	27	6488
2.1005	5	0	0	2	210	1	1	1	12	12	1	0	27	6488
2.101	5	0	0	2	210	2	0	1	12	11	1	0	27	6488
2.1015	5	0	0	2	210	2	1	1	12	15	1	0	27	6488
2.102	5	0	0	2	210	3	0	1	12	14	1	0	27	6488
2.1025	5	0	0	2	210	3	1	1	12	13	1	0	27	6488
2.103	5	0	0	2	210	4	0	1	12	12	1	0	27	6488
2.1035	5	0	0	2	210	4	1	1	11	11	1	0	27	5949
2.104	5	0	0	2	210	5	0	1	12	15	1	0	27	6488
2.1045	5	0	0	2	210	5	1	1	12	14	1	0	27	6488
2.105	5	0	0	2	210	6	0	1	12	13	1	0	27	6488
2.1055	5	0	0	2	210	6	1	1	12	12	1	0	27	6488
2.106	5	0	0	2	210	7	0	1	12	11	1	0	27	6488
2.1065	5	0	0	2	210	7	1	1	12	15	1	0	27	6488
2.107	5	0	0	2	210	8	0	1	12	14	1	0	27	6488
2.1075	5	0	0	2	210	8	1	1	6	13	1	0	27	3244
2.1685	5	0	0	3	216	9	1	1	12	15	1	0	0	206
2.169	5	0	0	3	217	0	0	1	12	14	1	0	0	206
2.1695	5	0	0	3	217	0	1	1	12	13	1	0	0	206
2.17	5	0	0	3	217	1	0	1	12	12	1	0	0	206
2.1705	5	0	0	3	217	1	1	1	12	11	1	0	0	206
